poiID,poiCat,poiLon,poiLat,cate
689,Building,139.564465,35.616781,1
690,Restaurant,139.5639825,35.61631844,4
691,Entertainment,139.5661497,35.61505812,5
692,Transport,139.5794427,35.61529362,2
693,Transport,139.5697117,35.62081442,2
694,Office,139.7009222,35.53506191,8
695,Transport,139.8582637,35.71678759,2
696,Building,139.8578238,35.71699665,1
697,Athletic & Sport,139.7755093,35.7334859,12
698,Transport,139.7775722,35.7332059,2
699,School,139.7707915,35.72791778,9
700,Transport,139.77095,35.728359,2
701,Transport,139.7725135,35.69849482,2
702,Building,139.7714581,35.69808368,1
703,Transport,139.7746164,35.7073575,2
704,Store,139.7744662,35.70828967,6
705,Restaurant,139.7738358,35.70854558,4
706,Shop,139.7745815,35.7099645,3
707,School,139.770477,35.73286775,9
708,Restaurant,139.7216289,35.76066165,4
709,Restaurant,139.7747666,35.69892393,4
710,Transport,139.7904468,35.77722683,2
711,Restaurant,139.7565041,35.74597239,4
712,Building,139.7294008,35.75649411,1
713,Transport,139.7712743,35.72810221,2
714,Transport,139.7273754,35.58809712,2
715,Transport,139.7765078,35.71337478,2
716,Entertainment,139.7929708,35.63158048,5
717,Shop,139.7950816,35.62884203,3
718,Transport,139.6479403,35.74196294,2
719,Park,139.6471994,35.74295316,7
720,Restaurant,139.7718,35.69980392,4
721,Shop,139.7716501,35.70107755,3
722,Entertainment,139.7716284,35.69897839,5
723,Transport,139.7730339,35.69833581,2
724,School,139.7624052,35.69843623,9
725,Shop,139.7715702,35.69884901,3
726,Office,139.7725511,35.69973858,8
727,Transport,139.7276831,35.76291574,2
728,Store,139.7270527,35.7622258,6
729,Entertainment,139.7708713,35.70166923,5
730,Shop,139.7712529,35.70181218,3
731,Shop,139.771218,35.70181654,3
732,Transport,139.7641718,35.67204468,2
733,Store,139.7657758,35.67226694,6
734,Entertainment,139.7609022,35.67358736,5
735,Entertainment,139.7717949,35.69882946,5
736,Shop,139.772411,35.698025,3
737,Transport,139.7984076,35.71202259,2
738,Entertainment,139.7935313,35.714896,5
739,Entertainment,139.7943655,35.71347303,5
740,Store,139.8393236,35.77691891,6
741,Scenic Lookout,139.776358,35.71356737,0
742,Transport,139.7772288,35.71373001,2
743,Transport,139.7289062,35.58836876,2
744,Transport,139.6199816,35.70463063,2
745,Restaurant,139.4811628,35.70416629,4
746,Transport,139.4802547,35.70025263,2
747,Transport,139.6468145,35.55319973,2
748,Restaurant,139.6464155,35.553209,4
749,Office,139.7166967,35.80094242,8
750,Restaurant,139.7214494,35.76016757,4
751,School,139.7182172,35.76517551,9
752,Athletic & Sport,139.7428429,35.59140061,12
753,Restaurant,139.7546554,35.70235236,4
754,Shop,139.7522843,35.70719633,3
755,School,139.7075343,35.71932241,9
756,Shop,139.7161523,35.7301378,3
757,Office,139.7683503,35.73023469,8
758,Transport,139.7546359,35.74678383,2
759,Office,139.75408,35.70321895,8
760,School,139.7614896,35.70210841,9
761,Restaurant,139.7709954,35.69877581,4
762,Building,139.7011285,35.69249469,1
763,Transport,139.5132297,35.72614905,2
764,Shop,139.7047019,35.71322476,3
765,Transport,139.7387123,35.62822723,2
766,Store,139.771159,35.70033975,6
767,Restaurant,139.7788382,35.69745363,4
768,Building,139.7722426,35.66929046,1
769,Shop,139.7722542,35.66921694,3
770,Entertainment,139.7739673,35.70010451,5
771,Transport,139.7408581,35.53668819,2
772,Office,139.7205591,35.76314644,8
773,Shop,139.7766326,35.71372902,3
774,Shop,139.7721541,35.69924631,3
775,Transport,139.6883136,35.70163793,2
776,Transport,139.6951683,35.70205956,2
777,Transport,139.7033072,35.70929152,2
778,Building,139.7050613,35.71436593,1
779,Restaurant,139.7038704,35.71414815,4
780,Store,139.705013,35.71283275,6
781,Shop,139.697515,35.690035,3
782,Transport,139.682799,35.70103677,2
783,Store,139.6972774,35.70443346,6
784,Shop,139.6865385,35.70161366,3
785,Store,139.6747738,35.70224999,6
786,Store,139.6906663,35.70167797,6
787,Transport,139.7036847,35.71032938,2
788,Restaurant,139.7034681,35.7099841,4
789,Store,139.7021688,35.68611896,6
790,Store,139.7008502,35.68657254,6
791,Store,139.6987045,35.69256767,6
792,Shop,139.6781044,35.70162197,3
793,Restaurant,139.6994475,35.69312098,4
794,Restaurant,139.7035899,35.71011507,4
795,Transport,139.673481,35.70216068,2
796,Restaurant,139.7031683,35.71364126,4
797,Store,139.7034359,35.71067232,6
798,Transport,139.6894026,35.758702,2
799,Restaurant,139.7051277,35.71287195,4
800,Transport,139.6757475,35.70190366,2
801,Store,139.70373,35.71170202,6
802,Store,139.7029531,35.6921821,6
803,Building,139.6995467,35.692071,1
804,Store,139.6803126,35.7009932,6
805,Restaurant,139.6654819,35.708117,4
806,Entertainment,139.668932,35.70512287,5
807,Office,139.666163,35.70339262,8
808,Transport,139.7057909,35.69243043,2
809,Shop,139.7069583,35.68972102,3
810,Building,139.7055173,35.69070731,1
811,Transport,139.7038781,35.68449868,2
812,Transport,139.7135838,35.67991685,2
813,Entertainment,139.695996,35.69111669,5
814,Entertainment,139.6662444,35.70507713,5
815,Restaurant,139.6656489,35.70380079,4
816,Transport,139.6875036,35.70163358,2
817,Transport,139.7009468,35.69235855,2
818,Transport,139.6826863,35.69700273,2
819,Store,139.704318,35.71136194,6
820,Store,139.6995928,35.69125673,6
821,Store,139.6997237,35.69133905,6
822,Building,139.6971166,35.69218427,1
823,Shop,139.7037551,35.69157432,3
824,Entertainment,139.6983585,35.69307523,5
825,Store,139.668266,35.70513492,6
826,Transport,139.7228712,35.72323773,2
827,Transport,139.74474,35.70265319,2
828,Building,139.7511195,35.65273584,1
829,Restaurant,139.751213,35.653047,4
830,Store,139.7524131,35.65305478,6
831,Transport,139.6991014,35.69386598,2
832,Store,139.7058338,35.69209278,6
833,Transport,139.7041225,35.68964859,2
834,Shop,139.7023308,35.68700825,3
835,Store,139.698007,35.689354,6
836,Restaurant,139.6973795,35.68870749,4
837,Store,139.6721506,35.70230008,6
838,Transport,139.6536132,35.65591998,2
839,Transport,139.657841,35.69800309,2
840,Store,139.6577311,35.69824651,6
841,Shop,139.6683059,35.67521301,3
842,Transport,139.6672583,35.67374424,2
843,Transport,139.7000409,35.70129379,2
844,Transport,139.707942,35.70083638,2
845,Entertainment,139.6662726,35.70700004,5
846,Store,139.6660405,35.70399028,6
847,Store,139.7037095,35.71131261,6
848,Entertainment,139.6981549,35.68846507,5
849,Entertainment,139.7033903,35.71362112,5
850,Restaurant,139.4799435,35.69924195,4
851,Store,139.4797933,35.70044648,6
852,Building,139.4786045,35.70070584,1
853,Restaurant,139.479916,35.70090977,4
854,Restaurant,139.7027707,35.69191415,4
855,Building,139.6985087,35.68928043,1
856,Entertainment,139.6978515,35.69281601,5
857,Restaurant,139.6821867,35.69698834,4
858,Store,139.6983933,35.69381805,6
859,Transport,139.7140279,35.6878753,2
860,Transport,139.715656,35.68880334,2
861,Transport,139.7160127,35.6876335,2
862,Store,139.7258739,35.671894,6
863,Transport,139.6828271,35.69698639,2
864,Building,139.6934552,35.68810445,1
865,Shop,139.7003638,35.68787347,3
866,Entertainment,139.6995031,35.69309102,5
867,Transport,139.7048702,35.69086525,2
868,Restaurant,139.7067189,35.69179652,4
869,Restaurant,139.6659587,35.70417809,4
870,Restaurant,139.7032309,35.71164427,4
871,Store,139.7045274,35.71233978,6
872,Shop,139.7669576,35.68128041,3
873,Restaurant,139.4825989,35.70075361,4
874,Store,139.6800632,35.69738714,6
875,Transport,139.5799041,35.70320182,2
876,Restaurant,139.5759187,35.70184193,4
877,Transport,139.6986347,35.69171374,2
878,Transport,139.6754175,35.70199515,2
879,Shop,139.7002441,35.69507281,3
880,Store,139.6723228,35.70482683,6
881,Transport,139.6703891,35.7046901,2
882,Transport,139.6185962,35.74921276,2
883,Transport,139.6744659,35.70308954,2
884,Entertainment,139.7067913,35.71252785,5
885,Store,139.7239709,35.72990073,6
886,Transport,139.7280639,35.73184291,2
887,Store,139.6973848,35.68929568,6
888,Shop,139.701691,35.691434,3
889,Restaurant,139.702107,35.6913518,4
890,Entertainment,139.702765,35.690453,5
891,Restaurant,139.7044095,35.71055035,4
892,Restaurant,139.7049313,35.71223758,4
893,Building,139.7035442,35.71127792,1
894,Restaurant,139.705292,35.69117785,4
895,Shop,139.7689045,35.681347,3
896,Restaurant,139.7038208,35.71107526,4
897,Store,139.6958215,35.68772158,6
898,Building,139.693155,35.68687536,1
899,Store,139.6711743,35.70262244,6
900,Entertainment,139.6711873,35.704852,5
901,Restaurant,139.7668272,35.68135258,4
902,Transport,139.7680879,35.68082969,2
903,Transport,139.7742221,35.69867779,2
904,Transport,139.703272,35.693104,2
905,Transport,139.7042432,35.69090221,2
906,Restaurant,139.7019875,35.69109507,4
907,Store,139.7042862,35.69439422,6
908,Building,139.7043371,35.6944367,1
909,Store,139.702127,35.68741781,6
910,Shop,139.6654102,35.70683914,3
911,Building,139.6718395,35.7043257,1
912,Transport,139.6991538,35.69363344,2
913,Store,139.6171117,35.70399899,6
914,Restaurant,139.6173719,35.70460449,4
915,Transport,139.702471,35.669815,2
916,Transport,139.7033905,35.64836523,2
917,Store,139.699375,35.64913964,6
918,Building,139.7074397,35.69345913,1
919,Store,139.6995576,35.69143694,6
920,Transport,139.7155166,35.63367739,2
921,Shop,139.7159135,35.63318471,3
922,Transport,139.7155809,35.63312803,2
923,Transport,139.6944076,35.61044406,2
924,Entertainment,139.6959203,35.60941262,5
925,Restaurant,139.705516,35.692364,4
926,Transport,139.7068114,35.68997468,2
927,Transport,139.7529173,35.70205613,2
928,Park,139.7534966,35.70478309,7
929,Transport,139.7354937,35.69097308,2
930,Transport,139.7063541,35.69078574,2
931,Entertainment,139.7063139,35.68993614,5
932,Transport,139.7069871,35.69207971,2
933,Restaurant,139.7688795,35.68162454,4
934,Restaurant,139.7746593,35.69957086,4
935,Restaurant,139.7706628,35.70077757,4
936,Restaurant,139.7695899,35.70230879,4
937,Shop,139.7695828,35.702677,3
938,Transport,139.8128405,35.75894143,2
939,Transport,139.8090398,35.71034999,2
940,Restaurant,139.7712507,35.69799498,4
941,Transport,139.8013178,35.81416568,2
942,Transport,139.8048019,35.74870655,2
943,Transport,139.7907847,35.79450292,2
944,Restaurant,139.7713172,35.70163575,4
945,Entertainment,139.7717,35.70128216,5
946,Restaurant,139.7710471,35.70288068,4
947,Park,139.769787,35.70179,7
948,Store,139.7742462,35.69979085,6
949,Transport,139.8034662,35.82842623,2
950,Entertainment,139.7705635,35.70105419,5
951,Store,139.7064105,35.69841859,6
952,Scenic Lookout,139.7070307,35.69782127,0
953,Shop,139.707477,35.69806,3
954,Entertainment,139.7036612,35.69268748,5
955,Shop,139.7066197,35.69185752,3
956,Shop,139.7075987,35.69119964,3
957,Transport,139.8007303,35.84318647,2
958,Restaurant,139.7704992,35.69887166,4
959,Entertainment,139.7754264,35.62519242,5
960,Restaurant,139.7707965,35.70021891,4
961,Shop,139.7593692,35.67300085,3
962,Transport,139.8200047,35.73343233,2
963,Shop,139.7716056,35.69883572,3
964,Restaurant,139.7758006,35.69813923,4
965,Transport,139.7596396,35.66549724,2
966,Transport,139.7714138,35.62590099,2
967,Building,139.7663015,35.7015116,1
968,Store,139.7705419,35.6987344,6
969,Store,139.7726369,35.70031362,6
970,Store,139.771038,35.701178,6
971,Store,139.771857,35.703149,6
972,Restaurant,139.7711161,35.69939225,4
973,Restaurant,139.8251561,35.82320078,4
974,Building,139.7671008,35.70104983,1
975,Building,139.767943,35.70205613,1
976,Athletic & Sport,139.7670981,35.70224563,12
977,Restaurant,139.7568599,35.69605779,4
978,Transport,139.7339916,35.64244046,2
979,Restaurant,139.7594833,35.69614885,4
980,Office,139.7475974,35.67217609,8
981,Building,139.7622079,35.65301696,1
982,Scenic Lookout,139.7404418,35.67764833,0
983,Scenic Lookout,139.7412229,35.6685583,0
984,Transport,139.7400963,35.66612646,2
985,Scenic Lookout,139.7374232,35.65247333,0
986,Church,139.7080868,35.62860222,11
987,Entertainment,139.6960759,35.66490615,5
988,Athletic & Sport,139.713073,35.623078,12
989,Store,139.7632277,35.67211441,6
990,Restaurant,139.7589662,35.69381189,4
991,Transport,139.7888911,35.63995551,2
992,Shop,139.7145027,35.62562411,3
993,Restaurant,139.7665583,35.694978,4
994,Transport,139.713411,35.62567861,2
995,Transport,139.7709793,35.68359224,2
996,Athletic & Sport,139.7114933,35.62502673,12
997,Transport,139.7487545,35.64812504,2
998,Scenic Lookout,139.8613985,35.64419808,0
999,Entertainment,139.8621798,35.63998167,5
1000,Restaurant,139.7638078,35.69931228,4
1001,Restaurant,139.762798,35.693838,4
1002,Restaurant,139.764529,35.699534,4
1003,Restaurant,139.715074,35.56380224,4
1004,Restaurant,139.7191805,35.56268074,4
1005,Transport,139.7380419,35.6281617,2
1006,Transport,139.7670364,35.66967396,2
1007,Restaurant,139.7601351,35.69668688,4
1008,Shop,139.7170301,35.56242676,3
1009,Restaurant,139.722316,35.561711,4
1010,Transport,139.7262231,35.58693414,2
1011,Scenic Lookout,139.7383712,35.65954147,0
1012,Scenic Lookout,139.7401225,35.65889341,0
1013,Transport,139.7334019,35.65535186,2
1014,Scenic Lookout,139.7401524,35.65250846,0
1015,Shop,139.7255397,35.62541736,3
1016,Shop,139.7319317,35.65899612,3
1017,Building,139.7302902,35.63928412,1
1018,Entertainment,139.7713481,35.71739517,5
1019,Entertainment,139.751976,35.702041,5
1020,Shop,139.7196886,35.6344217,3
1021,Transport,139.7044069,35.62049173,2
1022,Restaurant,139.7603604,35.69505316,4
1023,Restaurant,139.7584122,35.66436121,4
1024,Restaurant,139.7587116,35.6677954,4
1025,Entertainment,139.728756,35.62074465,5
1026,Shop,139.7488549,35.60944589,3
1027,Scenic Lookout,139.7261034,35.6539691,0
1028,Shop,139.7154,35.625501,3
1029,Building,139.7733625,35.68751764,1
1030,Store,139.7741564,35.68499199,6
1031,Office,139.7282463,35.67346534,8
1032,Shop,139.7522387,35.69586567,3
1033,Restaurant,139.7016495,35.65812657,4
1034,Entertainment,139.7597194,35.67082447,5
1035,School,139.708846,35.62164862,9
1036,Building,139.7488296,35.66205579,1
1037,Shop,139.7601217,35.69615538,3
1038,Transport,139.6951572,35.65580085,2
1039,Restaurant,139.759953,35.694499,4
1040,Restaurant,139.7238958,35.62536139,4
1041,Shop,139.7286916,35.61769212,3
1042,Office,139.7480116,35.67099916,8
1043,Scenic Lookout,139.7435342,35.66496967,0
1044,Scenic Lookout,139.7432399,35.6673729,0
1045,Transport,139.7398925,35.6657778,2
1046,Transport,139.7371388,35.6635643,2
1047,Scenic Lookout,139.7359228,35.66454877,0
1048,Transport,139.7338736,35.66403232,2
1049,Scenic Lookout,139.7328007,35.66214296,0
1050,Shop,139.7304684,35.66188232,3
1051,Shop,139.7297591,35.6585036,3
1052,Scenic Lookout,139.724093,35.655544,0
1053,Scenic Lookout,139.722233,35.656025,0
1054,Scenic Lookout,139.7223616,35.65803722,0
1055,Shop,139.7605777,35.6948288,3
1056,Athletic & Sport,139.7051847,35.62602962,12
1057,Restaurant,139.7712421,35.69179434,4
1058,Restaurant,139.6989432,35.66038541,4
1059,Store,139.699659,35.662965,6
1060,Entertainment,139.6991471,35.6623155,5
1061,Transport,139.5920759,35.72623397,2
1062,Transport,139.5771278,35.72762269,2
1063,Shop,139.5619977,35.73436964,3
1064,Restaurant,139.5543392,35.730026,4
1065,Restaurant,139.560968,35.701174,4
1066,Entertainment,139.7127756,35.727863,5
1067,Entertainment,139.6975865,35.69000937,5
1068,Entertainment,139.6978462,35.69378755,5
1069,Restaurant,139.6981949,35.69475909,4
1070,Shop,139.7032642,35.65890023,3
1071,Transport,139.7875775,35.55126861,2
1072,Shop,139.7875232,35.5522963,3
1073,Restaurant,139.561822,35.73433589,4
1074,Restaurant,139.6975715,35.68926367,4
1075,Store,139.6953478,35.69119222,6
1076,Store,139.7002291,35.66288046,6
1077,Entertainment,139.699078,35.663461,5
1078,Transport,139.6388256,35.72267792,2
1079,Restaurant,139.576667,35.727768,4
1080,Store,139.5768195,35.72774511,6
1081,Entertainment,139.7105706,35.71119065,5
1082,School,139.7400526,35.69829277,9
1083,Office,139.7424513,35.66905948,8
1084,Transport,139.7412551,35.67157801,2
1085,Store,139.7019446,35.65992013,6
1086,Building,139.7319397,35.68560308,1
1087,Restaurant,139.6954054,35.66272263,4
1088,Entertainment,139.7493739,35.6703605,5
1089,Scenic Lookout,139.7094655,35.68525669,0
1090,Shop,139.69635,35.68972962,3
1091,Entertainment,139.7022289,35.69360022,5
1092,Shop,139.703688,35.6933105,3
1093,Store,139.7003755,35.65981771,6
1094,Office,139.7223294,35.67812806,8
1095,Entertainment,139.717281,35.667896,5
1096,Transport,139.7178555,35.67054556,2
1097,Shop,139.6959626,35.65996263,3
1098,Entertainment,139.695282,35.66005961,5
1099,Shop,139.7064883,35.67010105,3
1100,Store,139.7215891,35.67148469,6
1101,Shop,139.6980587,35.66086811,3
1102,Office,139.7299296,35.66022169,8
1103,Entertainment,139.702422,35.64705268,5
1104,Shop,139.698459,35.69549193,3
1105,Shop,139.7155541,35.66782396,3
1106,Entertainment,139.729346,35.65956273,5
1107,Shop,139.6967638,35.68933871,3
1108,Restaurant,139.6978891,35.69629479,4
1109,Shop,139.703552,35.69054236,3
1110,Restaurant,139.7023603,35.69062998,4
1111,Entertainment,139.701612,35.71344907,5
1112,Transport,139.7124588,35.66511535,2
1113,Entertainment,139.7153044,35.66734883,5
1114,Transport,139.7376823,35.68401925,2
1115,Entertainment,139.7764564,35.71888688,5
1116,Office,139.7156346,35.66768668,8
1117,Shop,139.7124213,35.66888952,3
1118,Restaurant,139.6942252,35.69377448,4
1119,Entertainment,139.6684317,35.66049383,5
1120,Restaurant,139.7019743,35.6889959,4
1121,Store,139.7054315,35.69132163,6
1122,Building,139.557234,35.72634284,1
1123,Shop,139.6987237,35.69256453,3
1124,Shop,139.6948143,35.68721102,3
1125,Shop,139.700724,35.661728,3
1126,Store,139.763723,35.6721951,6
1127,Transport,139.7737044,35.68253342,2
1128,Store,139.6973721,35.6894792,6
1129,Restaurant,139.7115362,35.6882805,4
1130,Entertainment,139.6956575,35.65864743,5
1131,Restaurant,139.7498167,35.64306823,4
1132,Restaurant,139.7445235,35.64749202,4
1133,School,139.749386,35.643561,9
1134,Entertainment,139.748452,35.642538,5
1135,Transport,139.7582173,35.66605673,2
1136,Transport,139.7755551,35.68138744,2
1137,Transport,139.7822486,35.68635578,2
1138,Park,139.8039865,35.71230136,7
1139,Transport,139.7585446,35.66719421,2
1140,Transport,139.7581744,35.66661458,2
1141,Building,139.7488549,35.64207227,1
1142,Restaurant,139.7459356,35.64292184,4
1143,Transport,139.7746734,35.69829062,2
1144,Transport,139.7028834,35.57209628,2
1145,Entertainment,139.6958935,35.53228734,5
1146,Store,139.70353,35.572658,6
1147,Shop,139.7011614,35.57391468,3
1148,Store,139.7491743,35.64348349,6
1149,Restaurant,139.7484557,35.64274911,4
1150,Entertainment,139.7155837,35.56262694,5
1151,Office,139.7240771,35.5588259,8
1152,Transport,139.77088,35.6916876,2
1153,Restaurant,139.6910763,35.69474602,4
1154,Transport,139.692809,35.69439313,2
1155,Transport,139.6997881,35.69034569,2
1156,Store,139.700749,35.572824,6
1157,Entertainment,139.7148822,35.56203162,5
1158,Transport,139.6914592,35.57292967,2
1159,Transport,139.700265,35.575809,2
1160,Transport,139.685504,35.57965378,2
1161,Transport,139.6823645,35.58529754,2
1162,Transport,139.6809007,35.59193329,2
1163,Transport,139.7240216,35.62541865,2
1164,Building,139.6931491,35.69401878,1
1165,Building,139.6903467,35.69527753,1
1166,Office,139.6895944,35.69583771,8
1167,Shop,139.6876699,35.69414262,3
1168,Restaurant,139.700029,35.577449,4
1169,Shop,139.5686035,35.62103271,3
1170,Restaurant,139.699546,35.57396732,4
1171,Restaurant,139.6973571,35.58127322,4
1172,Store,139.6975665,35.58108639,6
1173,Transport,139.7224856,35.62246765,2
1174,Restaurant,139.6887213,35.69553239,4
1175,Transport,139.7093689,35.64720089,2
1176,Transport,139.7156721,35.63428342,2
1177,Store,139.7031412,35.57227996,6
1178,Restaurant,139.7001314,35.57859629,4
1179,Office,139.687614,35.694153,8
1180,Transport,139.7150284,35.61599137,2
1181,Restaurant,139.6872273,35.69325604,4
1182,Store,139.7150551,35.56158315,6
1183,Shop,139.7153543,35.56258407,3
1184,Building,139.7184666,35.55884854,1
1185,Building,139.7198242,35.55833642,1
1186,Restaurant,139.716677,35.560605,4
1187,Office,139.717908,35.56104448,8
1188,Office,139.7178715,35.56020859,8
1189,Shop,139.7180077,35.56068956,3
1190,Restaurant,139.717662,35.560798,4
1191,Entertainment,139.7157483,35.56250046,5
1192,Store,139.719953,35.5622883,6
1193,Shop,139.7028887,35.57304639,3
1194,Transport,139.7004089,35.57840843,2
1195,Transport,139.7079334,35.58922858,2
1196,Transport,139.7130597,35.60245823,2
1197,Transport,139.713728,35.605605,2
1198,Transport,139.715427,35.612083,2
1199,Transport,139.717076,35.616046,2
1200,Transport,139.7239933,35.626311,2
1201,Office,139.6894,35.69502155,8
1202,Building,139.690422,35.69397021,1
1203,Transport,139.7006357,35.69074652,2
1204,Transport,139.7223273,35.62304724,2
1205,Transport,139.690513,35.69517733,2
1206,Transport,139.703652,35.583892,2
1207,Restaurant,139.694221,35.57287171,4
1208,Transport,139.7012214,35.58210133,2
1209,Transport,139.701325,35.65850795,2
1210,Transport,139.7022436,35.68359266,2
1211,Store,139.693072,35.572953,6
1212,Store,139.6878446,35.69490353,6
1213,Office,139.687726,35.694499,8
1214,Transport,139.7117634,35.59651469,2
1215,Store,139.6989028,35.57630853,6
1216,Restaurant,139.698211,35.57943398,4
1217,Transport,139.711145,35.5942205,2
1218,Transport,139.701333,35.65851722,2
1219,Restaurant,139.6946149,35.68922221,4
1220,Transport,139.6912481,35.599817,2
1221,Transport,139.6852398,35.5969536,2
1222,Transport,139.7102273,35.64655245,2
1223,Entertainment,139.692377,35.694322,5
1224,Restaurant,139.6975565,35.69369171,4
1225,Restaurant,139.7033538,35.57229394,4
1226,Transport,139.7030364,35.60498585,2
1227,Store,139.70152,35.573199,6
1228,Store,139.689061,35.6954739,6
1229,Transport,139.688349,35.69576,2
1230,Restaurant,139.702991,35.572831,4
1231,Store,139.7002241,35.57556743,6
1232,Transport,139.7056139,35.58626168,2
1233,Transport,139.6993589,35.69137391,2
1234,Restaurant,139.6988031,35.69210559,4
1235,Transport,139.7048521,35.6908598,2
1236,Restaurant,139.7035501,35.57247736,4
1237,Entertainment,139.6988091,35.69318415,5
1238,Restaurant,139.6907973,35.69483315,4
1239,Transport,139.728433,35.58907489,2
1240,Transport,139.7348499,35.60624843,2
1241,Transport,139.7474676,35.64542506,2
1242,Shop,139.7542297,35.64769028,3
1243,Restaurant,139.7522035,35.64725934,4
1244,Store,139.7160226,35.56231744,6
1245,Shop,139.7155339,35.56189358,3
1246,Shop,139.7150351,35.56200758,3
1247,Transport,139.717375,35.562624,2
1248,Shop,139.7238287,35.56923455,3
1249,Shop,139.7145314,35.56284208,3
1250,Store,139.7156236,35.56248851,6
1251,Store,139.7004426,35.57782404,6
1252,Shop,139.7152596,35.56187295,3
1253,Restaurant,139.6807611,35.57522202,4
1254,Shop,139.6875704,35.69392693,3
1255,Entertainment,139.7006303,35.66308438,5
1256,Transport,139.7383313,35.62850802,2
1257,Transport,139.6498615,35.70537552,2
1258,Building,139.7488,35.6470177,1
1259,Transport,139.710989,35.64489918,2
1260,Transport,139.7090578,35.64742757,2
1261,Transport,139.7314596,35.66287517,2
1262,Store,139.7237724,35.626252,6
1263,Transport,139.6971542,35.53164998,2
1264,Entertainment,139.696325,35.53227466,5
1265,Shop,139.7301614,35.61891315,3
1266,Transport,139.6925864,35.56771428,2
1267,Shop,139.6924511,35.56465462,3
1268,Restaurant,139.692986,35.567895,4
1269,Transport,139.7478169,35.64558264,2
1270,Transport,139.7633935,35.67504597,2
1271,Building,139.7758448,35.62475638,1
1272,Restaurant,139.716124,35.56359,4
1273,Shop,139.7613341,35.66232602,3
1274,Transport,139.7596335,35.66278801,2
1275,Transport,139.6925622,35.69059403,2
1276,Shop,139.7746861,35.69898928,3
1277,Restaurant,139.7614968,35.66216559,4
1278,Store,139.6656049,35.70966267,6
1279,Restaurant,139.602105,35.703547,4
1280,Restaurant,139.596033,35.70646,4
1281,Entertainment,139.6500519,35.70607249,5
1282,Restaurant,139.7612911,35.66303207,4
1283,Store,139.7718848,35.69874402,6
1284,Store,139.7735649,35.69621202,6
1285,Building,139.7711992,35.70054886,1
1286,Store,139.6663574,35.70670067,6
1287,Transport,139.6843,35.706356,2
1288,Restaurant,139.6663376,35.70950289,4
1289,Store,139.6665219,35.70686128,6
1290,Store,139.6648674,35.70883962,6
1291,Restaurant,139.7752333,35.69792849,4
1292,Restaurant,139.7705269,35.70236472,4
1293,Store,139.6677178,35.70985648,6
1294,Office,139.6968269,35.66751236,8
1295,Building,139.7041435,35.67027096,1
1296,Shop,139.7023053,35.66471112,3
1297,Restaurant,139.6652681,35.70450866,4
1298,Transport,139.6863234,35.71072459,2
1299,Building,139.8225436,35.66879424,1
1300,Restaurant,139.665589,35.707727,4
1301,Shop,139.6969081,35.68971013,3
1302,Shop,139.6966338,35.68955273,3
1303,Shop,139.665542,35.709888,3
1304,Shop,139.6693973,35.7097591,3
1305,Shop,139.6728158,35.70903888,3
1306,Restaurant,139.698962,35.65850795,4
1307,Restaurant,139.6916825,35.67797445,4
1308,Restaurant,139.7072768,35.69075088,4
1309,Shop,139.6496811,35.70833323,3
1310,Entertainment,139.6475372,35.6999855,5
1311,Transport,139.6353722,35.70477438,2
1312,Shop,139.664962,35.70872818,3
1313,Restaurant,139.7704576,35.6998947,4
1314,Entertainment,139.7252047,35.62673601,5
1315,Transport,139.8133099,35.71048066,2
1316,Shop,139.8106384,35.70996668,3
1317,Restaurant,139.7616615,35.66471761,4
1318,Transport,139.7978872,35.71091624,2
1319,Office,139.7984934,35.71439206,8
1320,Entertainment,139.7719784,35.70024065,5
1321,Shop,139.7665349,35.68355302,3
1322,Store,139.7665644,35.68352252,6
1323,Transport,139.77386,35.68239834,2
1324,Entertainment,139.7713256,35.69162503,5
1325,Shop,139.7637159,35.67251533,3
1326,Shop,139.6662309,35.709045,3
1327,Store,139.669061,35.709697,6
1328,Restaurant,139.705746,35.69068063,4
1329,Restaurant,139.7013859,35.68911302,4
1330,Restaurant,139.715134,35.666533,4
1331,Restaurant,139.7050261,35.67110717,4
1332,Restaurant,139.7729731,35.69893829,4
1333,Store,139.7623667,35.66498896,6
1334,Entertainment,139.6495309,35.70723055,5
1335,Shop,139.7668594,35.68113471,3
1336,Building,139.6924925,35.6897183,1
1337,Store,139.7643113,35.67302738,6
1338,Park,139.6749643,35.72120099,7
1339,Transport,139.672911,35.73748956,2
1340,Restaurant,139.6717349,35.7398452,4
1341,Entertainment,139.675266,35.743521,5
1342,Transport,139.6535216,35.71967572,2
1343,Store,139.7714889,35.69802433,6
1344,Shop,139.7086016,35.66198796,3
1345,Park,139.6966338,35.67070245,7
1346,Restaurant,139.702599,35.6596499,4
1347,Store,139.6759164,35.7083463,6
1348,Shop,139.6751815,35.70849876,3
1349,Restaurant,139.5824616,35.7041177,4
1350,Entertainment,139.6899085,35.67070462,5
1351,Restaurant,139.6812889,35.67018385,4
1352,Store,139.7711027,35.69949898,6
1353,Store,139.7659293,35.67080458,6
1354,Building,139.662615,35.70723143,1
1355,Transport,139.6843064,35.65060102,2
1356,Restaurant,139.6854219,35.6503429,4
1357,Restaurant,139.6968082,35.66088936,4
1358,Restaurant,139.7032213,35.65888279,4
1359,Shop,139.7007497,35.69269402,3
1360,Shop,139.7640002,35.67431947,3
1361,Store,139.7571145,35.65646458,6
